tweet_text,reaction_text,tweet_type,reaction_num
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,i'd be a bad witness,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,Wow!,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,I'm looking for his read hat and his flip flops can you find them?,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,I didn't head you 👂,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,I think is saying: tough guy in pic is low life scum whether it's the late Mr. Brown or not,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,then what's the relevance?,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,low life scum I think,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,still unclear in the context of the shooting of an unarmed teen. But ok.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,18 is an ADULT,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"I said teen not child but again, how is the pic relevant?",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,good piece of evidence to bad the officer was still wrong for murdering a strong armed robbery,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"if there was a black person in an altercation in a convenience store, that totally justifies killing another black person, right?",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,A black cop shot Mr. Brown if he is charged (it will be racist) there will be more riots.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"Wait, so why didn't we shoot down the ARMED (white) men who shot up theaters and schools?",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"They killed themselves, Thugs are thugs whatever color they are.",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"poor baby ""he din do nuffin"" lol",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"Right now there is only one side out. I wonder if there was a dash cam, was it on? Mic?? That would help for sure.",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,In 2014 no cameras?? That's a shame. I see the cams as a form of protection for both parties.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"Sure, but think about how useful they could be should someone be abused on either side. I hear ya though.",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,I haven't but I just think it turns into a he said he/she said without them.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"um, they killed themself. WHENDUMBPEOPLETWEET",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,James Holmes is still alive. So is the guy who shot a congresswomen in Az.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"Call me ""dumb"" all you want. Just realize that probably makes your tawdry, feeble-minded ass stupid (at best) in comparison.",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"I see, and I'm sure she saw what she did. She did come in after the start. However, the store vid clearly shows....",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,That is the victim man handling the clerk. The SAME clothes and shoes. Not saying its ok to murder but everything...,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,Needs to come out.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,AAAAAND this:,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,the officer did not stop him because the store incident so this is all actually void. Don't you think?,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,Are there reports of the officer receiving injuries?,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,Thanks for that. I want to see photos if they were taken. They should have been.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,Release of the dispatch recordings might come out as well.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,no I'm sure the violent felon put his hands right up and the evil policeman after 6 yrs of service decided to kill 4 fun!,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,are you afraid of admitting you're a racist? Are you afraid of being called a racist?,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,race doesn't matter to me nor should it matter to this case. You are the racist. Facts don't matter 2u Just blindly follow the herd.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"you do a lot of bitching and whining, but never make any points.",rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,yep this picture proves he wasn't on his knees with his hands up. And the Mr Wilson didn't empty his gun on him. Nice work.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,lol read my heading. I don't concern myself with your opinion. Your a sheep.,rumours,70
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"yes. I like your points. ""Your a racist! your a racist!"" Grow a brain.",rumours,70
